"PFE","UNH","JNJ","AZN","SYK","CVS","LLY","Dates","date"
19.406746,51.019623,17.966396,57.907646,46.997562,64.918251,43.127068,"2013-05-02",2013-05-02
19.201214,50.539272,18.175995,58.391823,46.750393,65.367981,43.355717,"2013-05-03",2013-05-03
19.042086,51.637203,18.032768,58.347813,46.192329,64.552338,42.945732,"2013-05-06",2013-05-06
19.247623,51.894539,17.9629,58.444633,46.670681,65.200279,42.70919,"2013-05-07",2013-05-07
19.207506,53.618629,18.050236,58.497467,46.471371,65.146942,42.985142,"2013-05-08",2013-05-08
19.120602,53.189751,18.018795,58.990448,45.833576,64.910599,43.016689,"2013-05-09",2013-05-09
19.200825,53.961735,18.004824,60.046822,46.264088,65.375633,43.22168,"2013-05-10",2013-05-10
19.635386,53.515717,17.941942,60.39016,46.678654,65.444237,44.372784,"2013-05-13",2013-05-13
19.655439,52.949589,17.882549,60.927147,47.890461,66.298004,44.436413,"2013-05-14",2013-05-14
19.762405,52.846661,18.078184,61.120808,48.113697,66.808762,45.112461,"2013-05-15",2013-05-15
19.555155,53.30127,18.106127,60.795105,47.332382,66.663933,44.492092,"2013-05-16",2013-05-16
19.36128,53.901707,18.011808,60.654255,47.388199,67.151794,44.46027,"2013-05-17",2013-05-17
19.187458,53.661533,17.99085,60.504616,47.021465,67.09079,43.760361,"2013-05-20",2013-05-20
19.240938,53.927448,18.064209,60.95356,47.444,67.532936,43.855801,"2013-05-21",2013-05-21
19.588583,53.421341,18.287781,59.597866,46.798244,67.433853,43.680832,"2013-05-22",2013-05-22
19.461559,53.489979,18.193466,59.192921,46.503262,66.980713,43.537663,"2013-05-23",2013-05-23
19.414761,53.232651,18.224903,58.972832,47.19685,66.68116,43.060459,"2013-05-24",2013-05-24
19.394703,54.330582,18.518345,59.782753,48.002068,67.28791,43.378605,"2013-05-28",2013-05-28
18.906658,54.339165,18.263334,59.184124,47.228752,65.782562,42.750256,"2013-05-29",2013-05-29
18.88661,55.462833,18.221413,59.289749,46.869991,66.043701,43.012726,"2013-05-30",2013-05-30
18.204683,53.721581,17.903509,58.444633,45.905331,64.653549,42.281006,"2013-05-31",2013-05-31
18.552326,53.867397,17.987352,59.254536,46.758385,65.060623,42.265099,"2013-06-03",2013-06-03
18.492159,53.489979,17.903509,58.717545,45.833576,64.592079,41.756073,"2013-06-04",2013-06-04
18.371824,52.966747,17.746313,57.86364,45.626289,64.269516,41.207272,"2013-06-05",2013-06-05
18.793005,53.112564,17.987352,58.418232,46.152473,64.868584,41.429981,"2013-06-06",2013-06-06
18.893286,53.670105,17.973379,59.113689,46.630821,65.214241,41.748112,"2013-06-07",2013-06-07
18.966835,54.622227,17.955912,59.20171,46.718513,65.390869,41.867416,"2013-06-10",2013-06-10
19.000263,54.836662,17.795219,58.831989,46.774326,65.045219,41.310669,"2013-06-11",2013-06-11
19.006945,54.750881,17.809193,58.427025,46.543118,64.315605,41.183411,"2013-06-12",2013-06-12
19.441505,55.267807,17.840639,59.61544,47.252666,65.214241,41.23909,"2013-06-13",2013-06-13
19.448195,54.96627,17.746313,59.166531,47.061337,65.214241,41.398163,"2013-06-14",2013-06-14
19.494987,55.457348,17.805698,59.694706,47.252666,65.767212,41.644718,"2013-06-17",2013-06-17
19.655439,56.58596,17.809193,59.571449,47.762905,66.327873,41.636757,"2013-06-18",2013-06-18
19.454866,56.224129,17.533218,58.497467,47.109173,65.175827,40.857307,"2013-06-19",2013-06-19
19.147337,54.96627,16.865988,57.000912,45.434948,63.455402,39.298428,"2013-06-20",2013-06-20
19.026999,55.052429,16.82057,57.749191,45.897343,63.900864,39.696106,"2013-06-21",2013-06-21
18.525591,55.698582,16.495689,57.009708,45.315369,64.983803,39.020061,"2013-06-24",2013-06-24
18.712778,54.905956,16.499182,57.124161,45.139973,65.552139,39.147312,"2013-06-25",2013-06-25
18.78632,55.810566,16.719265,57.181602,45.729935,66.811737,39.600662,"2013-06-26",2013-06-26
18.839804,56.939198,16.764671,57.208122,45.650208,66.59668,39.544979,"2013-06-27",2013-06-27
18.726152,56.413662,16.52364,57.172794,45.586433,65.943863,39.067772,"2013-06-28",2013-06-28
18.572386,56.5429,16.722752,56.95179,45.913292,66.53524,39.894943,"2013-07-01",2013-07-01
18.518898,56.232731,16.736731,56.854546,46.630821,66.489159,40.165367,"2013-07-02",2013-07-02
18.485476,56.465347,16.72625,56.748482,46.479336,66.650444,39.879028,"2013-07-03",2013-07-03
18.699417,57.00811,16.782145,57.658932,46.750393,67.487617,40.228996,"2013-07-05",2013-07-05
18.806377,58.205658,16.991745,58.48983,47.459957,68.040588,40.666435,"2013-07-08",2013-07-08
18.953459,58.558903,16.963799,58.401451,47.954247,68.263336,41.191364,"2013-07-09",2013-07-09
19.013628,58.317673,17.096546,58.648945,47.738983,68.53981,40.897079,"2013-07-10",2013-07-10
19.234253,58.894905,17.27471,59.559399,48.631901,68.870094,40.992531,"2013-07-11",2013-07-11
19.260992,58.58474,17.320124,59.603577,48.592033,69.11586,40.920948,"2013-07-12",2013-07-12
19.24762,58.257366,17.285187,60.301884,48.352863,69.430771,40.992531,"2013-07-15",2013-07-15
19.174086,57.645657,17.37252,60.699665,48.544197,69.430771,40.563026,"2013-07-16",2013-07-16
19.174086,57.059811,17.421429,61.318432,48.592033,69.223373,40.300568,"2013-07-17",2013-07-17
19.04706,60.781681,17.554178,61.875286,48.972126,69.254128,39.704044,"2013-07-18",2013-07-18
19.448195,61.557045,17.466839,62.653137,49.316212,70.836258,40.244896,"2013-07-19",2013-07-19
19.622013,62.185978,17.645,62.723854,49.468254,70.874657,40.268764,"2013-07-22",2013-07-22
19.668814,62.625362,17.767267,62.803436,49.524261,70.98217,40.555088,"2013-07-23",2013-07-23
19.575214,62.487495,17.658976,62.608963,49.340225,70.936119,41.795834,"2013-07-24",2013-07-24
19.515041,62.565056,17.725349,62.644318,49.556271,71.097397,41.827648,"2013-07-25",2013-07-25
19.635386,62.211815,17.658976,62.706184,49.580276,71.297081,42.440071,"2013-07-26",2013-07-26
19.749035,62.71154,17.658976,62.184662,49.308212,71.588943,42.599136,"2013-07-29",2013-07-29
19.835951,62.263519,17.589111,62.246559,48.780079,71.55822,42.408268,"2013-07-30",2013-07-30
19.701147,62.763226,17.718367,62.281891,49.204193,71.811691,42.24123,"2013-07-31",2013-07-31
19.620268,63.03027,17.749809,62.953671,49.748329,72.019043,42.551426,"2013-08-01",2013-08-01
19.795513,62.254887,17.882549,62.997902,49.484257,72.495216,42.853657,"2013-08-02",2013-08-02
19.674183,63.185356,17.676441,62.93602,49.308212,72.042099,42.845703,"2013-08-05",2013-08-05
19.775286,63.09922,17.648497,62.732716,47.923866,72.049774,42.408268,"2013-08-06",2013-08-06
19.721371,62.823547,17.505272,62.573612,47.307716,71.934586,42.64687,"2013-08-07",2013-08-07
19.633753,63.047527,17.631031,62.670841,47.483753,71.688782,42.607098,"2013-08-08",2013-08-08
19.687666,62.832108,17.728846,62.768063,47.595791,70.936119,43.092262,"2013-08-09",2013-08-09
19.674183,62.366886,17.816181,62.547089,47.915867,70.659599,42.988873,"2013-08-12",2013-08-12
19.728106,63.193966,17.959406,62.653137,48.267952,71.435341,44.112549,"2013-08-13",2013-08-13
19.566351,62.453041,17.85985,62.255367,47.707817,69.661179,43.50256,"2013-08-14",2013-08-14
19.411327,61.514,17.674961,60.911823,46.931637,68.777908,42.852428,"2013-08-15",2013-08-15
19.121508,61.539822,17.774517,60.080917,46.867603,68.639648,42.427021,"2013-08-16",2013-08-16
19.182163,61.781044,17.721182,60.160465,46.771599,69.469131,42.370838,"2013-08-19",2013-08-19
19.229347,62.427208,17.891844,60.3284,47.435749,68.916168,42.378868,"2013-08-20",2013-08-20
19.033882,61.901665,17.756737,60.045551,46.483513,68.201904,42.073864,"2013-08-21",2013-08-21
18.979963,62.005054,17.934515,60.796909,46.715572,67.787155,42.105965,"2013-08-22",2013-08-22
19.101286,62.496117,18.016296,60.363781,46.387486,68.413925,42.234394,"2013-08-23",2013-08-23
18.885612,62.358276,17.945185,60.443317,46.603542,67.732971,41.776901,"2013-08-26",2013-08-26
18.872122,61.617348,17.849184,59.294212,46.163437,66.680565,41.150845,"2013-08-27",2013-08-27
19.013662,61.634571,17.831404,58.905262,45.835354,66.95916,41.311363,"2013-08-28",2013-08-28
18.939522,62.409973,17.650066,59.143963,46.26746,66.990112,41.295311,"2013-08-29",2013-08-29
19.013662,61.806881,17.497177,59.126282,46.451508,66.86628,41.255188,"2013-08-30",2013-08-30
18.878864,62.513367,17.408285,59.417957,46.827602,66.874062,41.182949,"2013-09-03",2013-09-03
19.121508,63.193966,17.586067,59.462162,46.907619,67.245476,41.881237,"2013-09-04",2013-09-04
19.054106,63.788437,17.468731,59.921814,46.779587,67.353806,41.905323,"2013-09-05",2013-09-05
19.060844,63.805679,17.379845,60.929459,46.915619,67.446671,42.065849,"2013-09-06",2013-09-06
19.074326,63.969368,17.49007,61.132801,47.027645,67.756195,42.170185,"2013-09-09",2013-09-09
19.17543,64.296738,17.625179,61.468693,47.387745,68.506783,42.435059,"2013-09-10",2013-09-10
19.3237,65.014534,17.959402,61.504059,47.691814,69.048485,42.378868,"2013-09-11",2013-09-11
19.08106,64.634003,17.980745,61.433338,47.619789,68.878242,42.467152,"2013-09-12",2013-09-12
19.215862,64.409149,18.009184,61.981365,47.93187,68.537758,42.756107,"2013-09-13",2013-09-13
19.350666,64.962624,18.24386,62.608963,48.772087,68.893715,43.053082,"2013-09-16",2013-09-16
19.303484,64.262161,18.229633,63.068584,48.820087,68.916931,43.205574,"2013-09-17",2013-09-17
19.573086,63.163902,18.517641,63.448723,48.460014,69.574715,43.470448,"2013-09-18",2013-09-18
19.43829,61.261368,18.425194,63.316109,47.851849,69.698494,43.22966,"2013-09-19",2013-09-19
19.525906,61.027855,18.471416,63.006718,46.835606,69.396698,43.285839,"2013-09-20",2013-09-20
19.411327,62.108841,18.375412,62.93602,46.571537,68.940155,42.571499,"2013-09-23",2013-09-23
19.350666,62.541248,18.339859,62.608963,46.347473,68.266907,42.081909,"2013-09-24",2013-09-24
19.202391,62.247223,18.311415,60.805744,46.235451,67.384758,42.226364,"2013-09-25",2013-09-25
19.22261,62.402897,18.489193,60.694828,46.547535,67.377014,40.966236,"2013-09-26",2013-09-26
19.465242,62.255859,18.407417,60.029316,46.251453,67.113922,40.532822,"2013-09-27",2013-09-27
19.364143,61.927238,18.464306,59.976055,45.411247,67.082939,40.396378,"2013-09-30",2013-09-30
19.471983,62.766083,18.460741,60.304375,46.043415,67.686546,40.66927,"2013-10-01",2013-10-01
19.552864,62.757446,18.531862,60.109169,45.691307,67.547272,40.564922,"2013-10-02",2013-10-02
19.391111,62.714188,18.439413,59.754234,45.323219,66.997841,39.168346,"2013-10-03",2013-10-03
19.546124,63.12064,18.24741,60.073681,45.515278,67.562714,38.831245,"2013-10-04",2013-10-04
19.290007,62.411545,18.222519,59.931675,45.395245,67.005585,38.245327,"2013-10-07",2013-10-07
19.033882,61.814823,17.955853,59.993809,45.651318,66.247238,38.566387,"2013-10-08",2013-10-08
19.067583,61.728329,17.678514,60.73032,46.443493,66.518066,38.494137,"2013-10-09",2013-10-09
19.391111,63.976765,17.913187,61.599918,46.98764,67.926422,39.449265,"2013-10-10",2013-10-10
19.357409,64.227562,18.11941,62.309795,47.667812,69.218735,39.232563,"2013-10-11",2013-10-11
19.78203,64.616722,18.218971,62.833321,47.763821,69.489555,39.352947,"2013-10-14",2013-10-14
19.653967,63.881668,18.002077,62.238804,47.259708,69.590149,39.17638,"2013-10-15",2013-10-15
20.085329,65.02317,17.952297,63.463326,47.339729,70.503288,39.256638,"2013-10-16",2013-10-16
20.395372,61.719685,18.222519,64.377335,48.195194,71.16877,39.890713,"2013-10-17",2013-10-17
20.563875,59.462597,18.1763,65.184822,49.006477,70.905663,39.778351,"2013-10-18",2013-10-18
20.489731,58.978325,18.24741,64.91861,48.500427,70.572906,39.85059,"2013-10-21",2013-10-21
20.678459,59.549088,18.450085,65.246941,49.303688,71.470558,40.251907,"2013-10-22",2013-10-22
20.624533,58.814018,18.521194,65.637375,49.367943,71.269356,40.380318,"2013-10-23",2013-10-23
20.631277,58.468102,18.482086,65.681747,49.857925,71.462837,40.572956,"2013-10-24",2013-10-24
20.631277,58.476765,18.752306,66.205254,49.327766,71.261604,40.661243,"2013-10-25",2013-10-25
20.718893,57.888687,19.008312,66.143158,49.592865,71.493774,40.837818,"2013-10-28",2013-10-28
21.062641,58.87455,18.951424,66.134293,50.243481,72.074104,40.292023,"2013-10-29",2013-10-29
20.846954,58.814018,19.047424,65.743851,49.978413,71.803329,39.497433,"2013-10-30",2013-10-30
20.685192,59.030212,18.794979,65.539742,50.010555,71.664009,39.987038,"2013-10-31",2013-10-31
21.008717,59.350174,18.734535,65.690598,50.275635,72.252121,40.436512,"2013-11-01",2013-11-01
21.06938,59.626919,18.748755,65.921303,49.785637,71.989006,40.46059,"2013-11-04",2013-11-04
21.055899,59.428009,18.841204,65.708344,50.781666,71.818764,40.428467,"2013-11-05",2013-11-05
21.035515,60.785725,18.869644,65.406654,51.303776,71.996765,40.524799,"2013-11-06",2013-11-06
20.994761,60.327385,18.691866,64.687889,51.0387,71.725906,40.13953,"2013-11-07",2013-11-07
21.273249,60.967312,18.702532,65.069458,51.231491,72.778336,40.637165,"2013-11-08",2013-11-08
21.218912,60.967312,18.627859,65.042854,51.351967,72.964043,40.356232,"2013-11-11",2013-11-11
21.314001,60.491692,18.627859,64.980713,51.376076,72.399147,40.179665,"2013-11-12",2013-11-12
21.646824,61.408344,18.72386,65.504257,51.713432,72.22892,40.974022,"2013-11-13",2013-11-13
21.735121,61.780228,18.841204,66.089897,52.428345,72.677719,41.363094,"2013-11-14",2013-11-14
21.87097,62.152084,18.940758,65.850349,52.709484,73.041412,41.34687,"2013-11-15",2013-11-15
21.741913,61.987755,18.908756,65.229187,52.564899,72.971786,41.363094,"2013-11-18",2013-11-18
21.504185,61.927238,18.98698,65.752716,52.388176,73.405121,41.290138,"2013-11-19",2013-11-19
21.680784,62.247223,18.954981,65.477669,52.54882,73.629539,41.071289,"2013-11-20",2013-11-20
21.714743,63.051449,19.541658,65.788223,53.087013,73.668205,40.925388,"2013-11-21",2013-11-21
21.816629,63.769234,19.904329,65.912437,53.560925,74.221497,41.525204,"2013-11-22",2013-11-22
21.83021,64.054611,19.655434,66.32061,53.641262,74.51757,41.614357,"2013-11-25",2013-11-25
21.660406,64.443748,19.690994,66.391617,53.087013,74.073425,40.965908,"2013-11-26",2013-11-26
21.65361,64.305405,19.744322,66.160889,53.625187,74.011086,40.820007,"2013-11-27",2013-11-27
21.551727,64.409149,20.334557,66.036652,53.785839,73.761742,40.706524,"2013-11-29",2013-11-29
21.619652,64.132423,20.377226,65.894684,53.536823,73.465622,40.722752,"2013-12-02",2013-12-02
21.205328,63.76059,20.391447,65.601852,53.617138,73.224075,40.349892,"2013-12-03",2013-12-03
21.239292,63.9342,20.171,65.033958,53.111111,72.959129,40.422829,"2013-12-04",2013-12-04
21.225704,63.152908,19.989662,64.91861,52.91029,72.444855,40.495785,"2013-12-05",2013-12-05
21.42268,63.803993,20.309666,66.125397,53.617138,73.590302,41.038864,"2013-12-06",2013-12-06
21.44985,63.994957,20.171,66.205254,53.601082,73.590302,41.168541,"2013-12-09",2013-12-09
21.286827,64.281433,20.181669,66.018921,54.613186,73.356537,40.925388,"2013-12-10",2013-12-10
20.818169,62.623386,20.018108,64.537041,54.733669,72.553932,40.512005,"2013-12-11",2013-12-11
20.54648,61.642437,20.078552,63.747314,54.275829,71.034431,39.904076,"2013-12-12",2013-12-12
20.54648,61.182392,20.384338,63.498867,54.066963,71.182487,40.03376,"2013-12-13",2013-12-13
20.54648,61.68586,20.480337,63.498867,54.452526,71.198082,39.871651,"2013-12-16",2013-12-16
20.471766,61.399414,20.483894,63.578693,53.665352,70.644821,39.895962,"2013-12-17",2013-12-17
20.899677,62.831734,20.921234,65.450996,55.978714,72.187683,40.941593,"2013-12-18",2013-12-18
20.858919,62.840424,20.942568,65.530884,56.340191,71.673416,40.641689,"2013-12-19",2013-12-19
20.54648,63.673775,20.736338,66.302872,56.275921,71.759117,40.690311,"2013-12-20",2013-12-20
20.614408,64.541847,20.821678,66.560219,56.645409,71.712379,40.974022,"2013-12-23",2013-12-23
20.57365,64.350876,20.910564,66.551331,57.014923,71.735756,41.128029,"2013-12-24",2013-12-24
20.750252,64.975899,21.017233,66.8974,57.255894,72.109756,41.330658,"2013-12-26",2013-12-26
20.81138,64.837021,21.070572,66.875114,57.480793,71.961708,41.54142,"2013-12-27",2013-12-27
20.845337,64.915138,21.155903,66.839478,57.496857,71.92276,41.476559,"2013-12-30",2013-12-30
20.804583,65.366531,21.10968,66.946373,57.488831,71.369499,41.338764,"2013-12-31",2013-12-31
20.689121,64.732826,20.82523,66.49202,56.549011,70.933144,41.119919,"2014-01-02",2014-01-02
20.72987,65.192909,20.928345,66.679115,56.669525,71.572098,41.419838,"2014-01-03",2014-01-03
20.750252,64.446381,20.939014,67.133499,55.673481,71.946129,41.768375,"2014-01-06",2014-01-06
20.879295,66.416908,20.803898,67.516624,55.96265,73.473404,41.492775,"2014-01-07",2014-01-07
21.021935,65.644341,20.807455,68.621414,56.042976,73.372093,41.427933,"2014-01-08",2014-01-08
21.008348,66.043633,21.10968,68.594673,56.163445,73.816277,41.88995,"2014-01-09",2014-01-09
20.845337,64.84568,21.504354,69.628181,55.834133,73.824066,42.092594,"2014-01-10",2014-01-10
20.743452,64.185944,21.198578,68.986694,55.063004,73.63707,42.20607,"2014-01-13",2014-01-13
21.055895,64.255386,22.105255,69.637093,55.014809,73.808479,42.505981,"2014-01-14",2014-01-14
21.178156,64.967216,22.382593,69.717278,54.854168,73.870804,43.292233,"2014-01-15",2014-01-15
21.171364,63.161625,22.610147,70.100395,54.725643,73.746132,44.824192,"2014-01-16",2014-01-16
21.117027,62.953262,22.659931,69.672752,54.597107,74.073425,44.71072,"2014-01-17",2014-01-17
21.212118,63.50882,23.111492,70.020187,55.101192,73.270813,45.05925,"2014-01-21",2014-01-21
21.239292,63.717175,23.25016,70.011292,55.786732,73.496796,45.067368,"2014-01-22",2014-01-22
21.062691,63.543541,23.403051,69.298538,55.222168,72.265594,44.702618,"2014-01-23",2014-01-23
20.437799,62.154633,22.830599,67.828453,54.544704,70.605843,43.867733,"2014-01-24",2014-01-24
20.145737,62.198055,22.642155,67.997734,54.464031,70.083778,43.875832,"2014-01-27",2014-01-27
20.661949,62.250107,22.78793,68.995605,55.262493,70.20842,43.956882,"2014-01-28",2014-01-28
20.451391,61.859474,22.563931,68.514511,54.318882,69.273369,43.697514,"2014-01-29",2014-01-29
20.933636,63.196354,22.770149,69.61927,54.560833,69.740891,43.178753,"2014-01-30",2014-01-30
20.648361,62.744942,22.578152,69.138161,54.617283,68.938301,43.778568,"2014-01-31",2014-01-31
20.784208,61.408077,22.307922,68.131409,53.060703,67.621414,42.684299,"2014-02-03",2014-02-03
21.354753,61.208416,22.393259,68.380844,53.31879,67.49675,43.040962,"2014-02-04",2014-02-04
20.991766,61.477528,22.578152,68.603584,52.778446,68.01104,42.732937,"2014-02-05",2014-02-05
21.121895,61.520927,22.258146,69.681656,53.31879,69.156487,42.732937,"2014-02-06",2014-02-06
21.382153,61.946281,22.670595,70.768578,53.584942,70.161713,43.130119,"2014-02-07",2014-02-07
21.55337,60.540001,22.901712,71.650635,53.988209,70.964279,43.746143,"2014-02-10",2014-02-10
21.834177,61.303917,23.275051,72.292152,55.464127,72.444855,44.183842,"2014-02-11",2014-02-11
21.649261,60.974037,23.573727,72.122841,55.278625,72.016243,43.611313,"2014-02-12",2014-02-12
21.710894,61.816063,24.011065,73.726563,56.036762,72.125359,43.742172,"2014-02-13",2014-02-13
21.875265,63.821331,23.96484,74.261131,56.375496,72.281204,44.331078,"2014-02-14",2014-02-14
21.834177,64.090462,24.231516,73.610733,56.714237,71.821465,45.189892,"2014-02-18",2014-02-18
21.560223,63.847408,24.059605,72.737617,56.536808,71.40847,47.512779,"2014-02-19",2014-02-19
21.60816,63.786629,24.36684,73.637474,57.512665,71.985085,47.480053,"2014-02-20",2014-02-20
21.546524,64.073097,24.36318,73.147461,57.423946,71.828117,47.406437,"2014-02-21",2014-02-21
